date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:09:19	79182/79182	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:18%20GMT	https://www.youtube.com/intl/ALL_it/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_it/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:21	1195432/1195432	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:18%20GMT	https://www.youtube.com/@canticosworld	C:/Users/Admin/Desktop/Ziston/www.youtube.com/@canticosworld.html	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:09:21	77229/77229	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:18%20GMT	https://www.youtube.com/intl/ALL_mx/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_mx/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:21	67282/67282	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:20%20GMT	https://www.youtube.com/intl/ALL_pl/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_pl/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:22	79984/79984	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:20%20GMT	https://www.youtube.com/intl/ALL_tr/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_tr/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:22	67206/67206	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:20%20GMT	https://www.youtube.com/intl/ALL_uk/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_uk/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:23	894063/894063	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:20%20GMT	https://www.youtube.com/@graciescorner	C:/Users/Admin/Desktop/Ziston/www.youtube.com/@graciescorner.html	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:09:35	142397/142397	---M--	200	added ('OK')	image/jpeg	etag:%221644929853%22	https://i3.ytimg.com/vi/NeOBvwRfBWc/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/NeOBvwRfBWc/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:09:35	77229/77229	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:23%20GMT	https://www.youtube.com/intl/ALL_co/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_co/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:35	77229/77229	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:23%20GMT	https://www.youtube.com/intl/ALL_cl/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_cl/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:35	77229/77229	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:21%20GMT	https://www.youtube.com/intl/ALL_ar/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_ar/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:35	77229/77229	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:34%20GMT	https://www.youtube.com/intl/ALL_pe/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_pe/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:35	142369/142369	---M--	200	added ('OK')	image/jpeg	etag:%221633042594%22	https://i3.ytimg.com/vi/xCAzpgaEgqM/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/xCAzpgaEgqM/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:09:35	80146/80146	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:34%20GMT	https://www.youtube.com/intl/en_us/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en_us/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/)
01:09:35	237/237	---M--	302	error ('Found')	text/html	date:Wed,%2030%20Oct%202024%2020:09:34%20GMT	https://www.youtube.com/go/family/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/go/family/index.html	(from https://www.youtube.com/yt/family/)
01:09:45	121143/121143	---M--	200	added ('OK')	image/jpeg	etag:%221668216323%22	https://i3.ytimg.com/vi/z2NrDffR-TI/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/z2NrDffR-TI/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:09:45	50023/50023	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:35%20GMT	https://www.youtube.com/creators/research/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/creators/research/index.html	(from https://www.youtube.com/creatorresearch/)
01:09:45	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Oct%202024%2020:09:35%20GMT	https://www.youtube.com/yt/about/copyright/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/yt/about/copyright/index.html	(from https://www.youtube.com/yt/copyright/)
01:09:45	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Oct%202024%2020:09:35%20GMT	https://www.youtube.com/intl/en-GB/about/policies/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/en-GB/about/policies/index.html	(from https://www.youtube.com/howyoutubeworks/our-commitments/fighting-misinformation/)
01:09:51	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Oct%202024%2020:09:45%20GMT	https://www.youtube.com/howyoutubeworks/our-commitments/advisory-committee/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/howyoutubeworks/our-commitments/advisory-committee/index.html	(from https://www.youtube.com/howyoutubeworks/our-commitments/fostering-child-safety/)
01:09:51	112689/112689	---M--	200	added ('OK')	image/jpeg	etag:%221619045903%22	https://i3.ytimg.com/vi/qSwLbozYnv4/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/qSwLbozYnv4/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:09:51	148511/148511	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:45%20GMT	https://www.youtube.com/howyoutubeworks/our-commitments/fostering-child-safety/advisory-committee/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/howyoutubeworks/our-commitments/fostering-child-safety/advisory-committee/index.html	(from https://www.youtube.com/howyoutubeworks/our-commitments/fostering-child-safety/)
01:09:51	148925/148925	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202024%2006:08:00%20GMT	https://www.youtube.com/kids/parent-resources/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/kids/parent-resources/index.html	(from https://www.youtube.com/howyoutubeworks/product-features/search/)
01:09:56	99438/99438	---M--	200	added ('OK')	image/jpeg	etag:%221631137613%22	https://i3.ytimg.com/vi/Q6FmJbHz9ic/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/Q6FmJbHz9ic/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:09:59	248567/248567	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:57%20GMT	https://www.youtube.com/howyoutubeworks/progress-impact/impact/us-of-youtube/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/howyoutubeworks/progress-impact/impact/us-of-youtube/index.html	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:00	116687/116687	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:09:51%20GMT	https://www.youtube.com/intl/ALL_uk/howyoutubeworks/product-features/news-information/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/intl/ALL_uk/howyoutubeworks/product-features/news-information/index.html	(from https://www.youtube.com/howyoutubeworks/product-features/search/)
01:10:01	150042/150042	---M--	200	added ('OK')	image/jpeg	etag:%221623709771%22	https://i3.ytimg.com/vi/tLQvA18FpWU/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/tLQvA18FpWU/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:02	96421/96421	---M--	200	added ('OK')	image/jpeg	etag:%221626728246%22	https://i3.ytimg.com/vi/gOpTxLfL8yY/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/gOpTxLfL8yY/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:02	132875/132875	---M--	200	added ('OK')	image/jpeg	etag:%221559324881%22	https://i3.ytimg.com/vi/1YQOS3PcBGc/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/1YQOS3PcBGc/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:02	66176/66176	---M--	200	added ('OK')	image/jpeg	etag:%221649264704%22	https://i3.ytimg.com/vi/p4oW_rwP7qc/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/p4oW_rwP7qc/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:03	81407/81407	---M--	200	added ('OK')	image/jpeg	etag:%221659650159%22	https://i3.ytimg.com/vi/vcBWe3bo514/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/vcBWe3bo514/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:03	119129/119129	---M--	200	added ('OK')	image/jpeg	etag:%221621615846%22	https://i3.ytimg.com/vi/HZCvKDjQ4-g/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/HZCvKDjQ4-g/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:04	89386/89386	---M--	200	added ('OK')	image/jpeg	etag:%221633568265%22	https://i3.ytimg.com/vi/PnkQKdAvwI0/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/PnkQKdAvwI0/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:04	89029/89029	---M--	200	added ('OK')	image/jpeg	etag:%221633287712%22	https://i3.ytimg.com/vi/EEixTRM5gUk/maxresdefault.jpg	C:/Users/Admin/Desktop/Ziston/i3.ytimg.com/vi/EEixTRM5gUk/maxresdefault.jpg	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:05	135464/135464	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:04%20GMT	https://www.youtube.com/howyoutubeworks/progress-impact/impact/explore-more/	C:/Users/Admin/Desktop/Ziston/www.youtube.com/howyoutubeworks/progress-impact/impact/explore-more/index.html	(from https://www.youtube.com/howyoutubeworks/progress-impact/impact/)
01:10:05	11802/11802	---M--	200	added ('OK')	text/javascript	date:Thu,%2020%20Jul%202023%2022:48:00%20GMT	https://www.gstatic.com/external_hosted/clipboardjs/clipboard.min.js	C:/Users/Admin/Desktop/Ziston/www.gstatic.com/external_hosted/clipboardjs/clipboard.min.js	(from https://www.youtube.com/howyoutubeworks/resources/brand-resources/)
01:10:05	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:10:05%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.232.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
01:10:07	743681/743681	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:05%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.html	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
01:10:08	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2030%20Oct%202024%2020:10:07%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.234.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
01:10:08	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/Admin/Desktop/Ziston/www.youtube.com/t/privacy.236.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
01:10:14	242/242	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Oct%202024%2020:10:11%20GMT	https://www.youtube.com/jobs/static/media/images/home/white-hero-arrow-desktop.svg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/jobs/static/media/images/home/white-hero-arrow-desktop.svg	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:15	743259/743259	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:07%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/android-app_/com.google.android.youtube/http/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.html	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com)
01:10:24	133/133	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Oct%202024%2020:10:23%20GMT	https://www.youtube.com/jobs/static/media/images/home/white-hero-arrow-mobile.svg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/jobs/static/media/images/home/white-hero-arrow-mobile.svg	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:25	573257/573257	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:23%20GMT	https://www.youtube.com/static/media/images/home/mobile-hero/mobile-top-1.jpg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/static/media/images/home/mobile-hero/mobile-top-1.html	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:26	573955/573955	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:24%20GMT	https://www.youtube.com/static/media/images/home/mobile-hero/mobile-top-2.jpg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/static/media/images/home/mobile-hero/mobile-top-2.html	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:28	573607/573607	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:26%20GMT	https://www.youtube.com/static/media/images/home/mobile-hero/mobile-top-3.jpg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/static/media/images/home/mobile-hero/mobile-top-3.html	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:30	573588/573588	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:27%20GMT	https://www.youtube.com/static/media/images/home/mobile-hero/mobile-bottom-1.jpg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/static/media/images/home/mobile-hero/mobile-bottom-1.html	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:31	573881/573881	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:29%20GMT	https://www.youtube.com/static/media/images/home/mobile-hero/mobile-bottom-2.jpg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/static/media/images/home/mobile-hero/mobile-bottom-2.html	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:33	573626/573626	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:31%20GMT	https://www.youtube.com/static/media/images/home/mobile-hero/mobile-bottom-3.jpg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/static/media/images/home/mobile-hero/mobile-bottom-3.html	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:33	1930/1930	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2030%20Oct%202024%2020:10:32%20GMT	https://www.youtube.com/jobs/static/media/images/icons/headphones.svg	C:/Users/Admin/Desktop/Ziston/www.youtube.com/jobs/static/media/images/icons/headphones.svg	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:34	76241/76241	---M--	200	added ('OK')	image/gif	date:Wed,%2030%20Oct%202024%2020:10:33%20GMT	https://www.youtube.com/jobs/static/media/images/home/wave_retina.gif	C:/Users/Admin/Desktop/Ziston/www.youtube.com/jobs/static/media/images/home/wave_retina.gif	(from https://www.youtube.com/jobs/static/compiled/index.min.css?cache=2f90392)
01:10:34	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Oct%202024%2020:10:33%20GMT	https://www.youtube.com/creators/how-things-work/programs-initiatives/awards	C:/Users/Admin/Desktop/Ziston/www.youtube.com/creators/how-things-work/programs-initiatives/awards.241.delayed	(from https://www.youtube.com/creators/awards/)
01:10:34	0/-1	---M--	301	error ('')			https://www.youtube.com/creators/how-things-work/programs-initiatives/awards	C:/Users/Admin/Desktop/Ziston/www.youtube.com/creators/how-things-work/programs-initiatives/awards.242.delayed	(from https://www.youtube.com/creators/awards/)
01:10:39	1166808/1166808	---MCZ	200	added ('OK')	text/html	date:Wed,%2030%20Oct%202024%2020:10:36%20GMT	https://www.youtube.com/channel/UCEDkO7wshcDZ7UZo17rPkzQ	C:/Users/Admin/Desktop/Ziston/www.youtube.com/channel/UCEDkO7wshcDZ7UZo17rPkzQ.html	(from https://www.youtube.com/c/hellomayuko)
